userId,movieLensId,tmdbId,rating,timestamp
84913,67223,17003,4.0,1451012638
200482,4176,13889,2.5,1334147325
99050,152065,336808,4.5,1482961545
244946,49276,9809,3.5,1177718256
18549,4710,12584,3.0,1114377977
167544,5454,12251,1.0,1047013966
73566,3238,18681,2.0,987004078
260708,109277,20493,2.5,1462468574
128236,2686,14283,4.0,986857062
225532,577,21352,2.0,1139011235
238887,25777,13911,4.5,1130893014
167075,580,37345,2.5,1077030112
53676,36513,15022,2.5,1168425301
38568,140012,342896,3.0,1443269815
37222,61398,15206,3.5,1486061362
172224,32721,13524,4.0,1171681976
111718,1949,874,3.5,1045612794
41518,88879,56832,3.0,1322352562
127413,1989,41828,3.0,1488118061
204247,156371,295699,2.5,1468256217
70416,27869,11658,4.5,1123705416
61253,135432,80177,3.0,1443386561
128236,562,11446,4.0,984655632
167809,164983,340103,3.5,1483159499
174807,70728,18533,5.0,1437027410
159676,89060,21786,4.0,1436564203
98787,5704,44932,1.5,1466868943
246589,27348,45418,4.0,1437350343
268367,101761,93828,2.5,1437171950
45811,133533,139170,3.5,1455488829
30771,142540,353686,3.0,1465075445
127027,74685,29427,3.0,1322944738
236528,89060,21786,0.5,1486813829
174486,31490,30923,3.0,1397551318
233311,164931,334517,4.0,1491042822
50872,61398,15206,3.0,1411677354
133915,163645,324786,5.0,1500424298
52579,4765,18734,4.0,1031196365
42580,115174,244268,3.0,1443230101
41017,34579,18165,3.5,1219376471
77736,3968,1636,3.5,1222324521
251081,1529,1811,5.0,1184090179
11723,123493,256503,3.0,1455847282
173664,1898,17044,3.0,956584547
8985,106204,123377,4.5,1402513510
24455,94469,66125,2.0,1355706684
3140,164931,334517,3.5,1501098027
229023,3968,1636,3.0,1326748356
249682,60201,26302,5.0,1488159597
42442,564,24405,3.0,845473240
113911,1084,475,4.5,1200068353
45208,61215,13436,4.0,1249399966
255700,1989,41828,3.0,955335808
258935,56607,7979,3.0,1240354343
13504,131439,237756,2.0,1444414077
7155,119567,62836,3.5,1467729240
32984,34076,78293,2.5,1295246027
198482,70708,11928,3.0,1457050967
251388,79247,100661,3.5,1310259154
49814,105049,43678,5.0,1460787456
47253,100799,70546,4.0,1363394700
207789,108983,83564,5.0,1423624847
217104,159401,391617,3.0,1464266648
14908,170635,32536,4.0,1500750891
54769,84506,51276,4.0,1327352271
268239,81495,8316,4.0,1485819491
237239,140012,342896,1.0,1475376058
178131,60405,20158,3.0,1352755944
172140,49276,9809,4.0,1438017468
254135,111815,248376,3.5,1406666391
266590,93572,70585,2.0,1474983748
125812,8222,35280,5.0,1099292820
88488,99222,139455,4.0,1477327118
123721,51255,4638,4.0,1494101066
268239,49649,2486,3.0,1485556157
203638,27067,14439,3.5,1237671695
224707,38798,11931,3.0,1156992527
121297,156956,342165,4.5,1488077100
43425,74685,29427,4.0,1318862403
179792,8238,27459,3.5,1178155374
246411,64508,11127,2.5,1368232427
167673,101864,75612,3.5,1471846415
98787,147346,40469,0.5,1466871495
56642,133276,283322,4.0,1446572247
248594,79702,22538,4.0,1481927060
32862,142084,318973,2.5,1459993097
251950,6143,9699,4.0,1367913790
112677,3306,28978,4.0,970461578
117504,49276,9809,2.5,1226699206
210864,7703,42231,0.5,1087107543
171514,131439,237756,3.0,1429479591
236615,101674,28067,0.5,1449993403
176471,27108,55257,3.0,1378507174
176240,8487,19414,3.5,1086866263
86161,59180,40044,2.5,1454270514
32862,90700,18520,3.0,1320367309
119807,86721,42521,2.0,1477607904
118105,106234,121674,4.0,1430887332
30618,71936,37637,3.0,1475214869
193947,2133,14367,4.0,1299530785
208131,127208,294132,2.0,1466254700
53118,6197,9613,4.5,1070340363
189013,122888,271969,4.5,1496603424
32442,131439,237756,4.5,1470390441
190574,108190,157350,2.0,1449956917
70648,27480,13899,3.0,1232672107
93172,99143,94352,4.0,1494417631
74387,81495,8316,4.0,1484321316
248602,122888,271969,3.0,1456436094
221204,52528,35838,2.5,1271768955
68406,6316,24961,1.0,1079458801
174748,3958,78140,1.0,1008381879
250370,60201,26302,5.0,1483542645
214229,122129,45752,4.5,1489951480
36151,32298,11638,2.5,1262979095
110210,32674,70926,2.5,1189192750
78917,64034,14574,3.5,1499542706
229738,4592,55699,1.5,1108678736
193912,109277,20493,2.5,1472659293
45811,78919,28478,3.0,1450162862
74964,713,90148,1.0,852144260
112883,27496,33625,2.0,1479004366
14338,79702,22538,5.0,1500020968
85680,3347,14280,5.0,952832004
194690,1529,1811,0.5,1137825274
72545,3525,12309,2.5,1203992463
208131,6988,899,0.5,1464487556
139509,117368,10258,3.5,1418063202
193975,104728,164558,0.5,1431492153
142489,115828,251232,4.0,1488106874
148912,1959,606,5.0,945043974
199543,3371,42232,3.0,967345145
242794,5530,9296,3.0,1146023342
81157,49737,11653,2.0,1266390858
105167,77204,47808,3.5,1290893579
147611,141139,209764,4.0,1501465838
205274,138610,299245,1.0,1439499282
32639,79684,39414,3.5,1306241769
69246,8487,19414,3.0,1086879961
85689,135917,227690,2.5,1435360353
134719,145372,298653,3.5,1497736485
194689,562,11446,5.0,866817131
225448,49737,11653,3.0,1481115075
67206,2009,12101,4.0,1433089327
196196,162240,190967,0.5,1497627481
75396,33921,38046,1.0,1309753567
238436,62972,17800,3.0,1229579871
236589,8362,4599,3.0,1136726594
15904,562,11446,4.0,925350931
79599,79471,18166,1.5,1328337804
24217,99222,139455,2.0,1357159064
46629,131920,228108,3.5,1486598883
99222,128093,47911,2.5,1427939574
95112,5334,10164,3.0,1019305621
72028,130674,79823,3.0,1462217315
104776,126158,13734,3.0,1457605629
60116,49910,1646,2.5,1206240796
38470,1959,606,5.0,1256643643
221327,125079,161967,2.5,1421559038
68414,2340,297,4.0,1203723148
164019,156371,295699,4.0,1474081931
259097,33921,38046,1.5,1232439414
266441,128093,47911,4.5,1472275033
178616,31998,34614,2.5,1229029391
4387,144468,18638,3.5,1445040278
203604,8381,27017,4.5,1205509626
167544,4592,55699,1.0,1042515366
83643,31490,30923,4.5,1362084140
264713,20,11517,4.0,874373234
78809,9000,77448,3.0,1128931269
249678,70697,19585,2.5,1277498473
2639,32781,14689,3.0,1197258261
18056,25777,13911,4.0,1135819794
194690,32421,55563,1.5,1382996397
248076,33830,11451,3.5,1238461897
186373,35,47018,3.0,934214129
8659,31869,29993,3.5,1244685572
205647,4176,13889,3.5,1092366384
45811,32122,167087,3.0,1490178564
79222,5189,29343,0.5,1055865099
49127,49737,11653,4.0,1419156135
113180,30,37557,3.0,844821173
12245,4930,34388,5.0,1110521490
84646,130498,39385,2.0,1451788795
19704,8364,28219,5.0,1110683221
243676,99222,139455,3.0,1441678755
245739,8208,56135,4.0,1168303022
71342,35,47018,3.0,856817977
19003,131818,33370,4.5,1495407751
266783,34579,18165,3.5,1138660949
88534,93420,68450,3.0,1447963841
19914,8752,17218,5.0,1118677854
223905,6541,8698,4.0,1303013112
68192,71361,35113,4.0,1448319741
45811,117125,13617,3.5,1450162785
101727,3359,20283,4.0,1125758516
83777,53835,2748,3.5,1428974757
103284,8362,4599,2.5,1125226086
199086,2537,31638,1.0,945480937
170760,5530,9296,4.5,1127949511
119553,66639,15268,2.0,1498786861
50264,1006,6346,3.0,861776120
22807,54999,4141,4.5,1416601074
123210,76063,69872,3.5,1273173368
9438,1331,49126,3.0,977326449
124022,64034,14574,3.0,1474401951
252398,8487,19414,1.0,1112580149
62988,52319,22311,4.5,1254221562
2313,73494,52429,4.0,1287111095
96841,61289,13637,2.0,1345357925
2520,26289,31943,3.5,1462464960
70648,54049,31652,3.0,1277342662
41378,84047,1244,3.5,1309934742
41290,1011,10869,2.5,1165399448
65876,170661,440777,3.0,1491169545
231207,105133,71700,3.5,1463453169
143605,2686,14283,1.0,1386156648
201345,4510,38615,3.0,1039369717
81420,122129,45752,3.0,1452087233
106847,6531,70912,4.0,1164175675
218864,126072,38580,3.5,1422991212
69268,6352,117269,0.5,1353277708
229879,31869,29993,2.5,1248033548
25022,156371,295699,3.5,1497476887
41368,386,29444,1.0,948494297
131393,27758,32276,4.5,1303133984
245158,141139,209764,4.0,1465398714
117586,8238,27459,2.5,1164728956
24217,84137,45202,3.5,1316783151
230417,155731,47845,0.5,1493859524
250476,93420,68450,3.5,1401222611
203298,432,11310,3.0,1083164986
99895,66339,98193,0.5,1425047212
30494,26569,47340,4.0,1501468057
45811,153953,84904,3.0,1466175472
269306,90916,70586,2.5,1463074768
101699,4017,12509,4.0,984940141
270887,116660,167581,1.0,1500909461
160919,39796,10799,3.5,1445775027
108660,44717,52345,4.0,1487643772
79800,6541,8698,3.0,1167975700
248757,115174,244268,3.0,1413607138
83917,96486,263946,3.0,1421184883
123996,174905,32228,5.0,1499153857
237239,88879,56832,2.0,1475374647
43208,3359,20283,5.0,998068264
161427,3371,42232,3.5,1112232064
27169,142084,318973,4.0,1476307936
210792,143472,244316,2.0,1467116228
30439,6244,45129,4.0,1375025549
233145,32225,57953,4.5,1298143071
97347,77709,15877,3.0,1445754056
202727,52356,1590,2.5,1221163102
120400,3614,12518,2.0,1028923490
263891,86721,42521,3.5,1311758100
118748,1006,6346,3.0,859470294
108620,101585,119634,2.0,1477322077
230417,66758,50013,0.5,1478298965
261338,3238,18681,3.0,965480660
236348,116493,227094,4.5,1481623893
16464,114678,254375,3.5,1461094349
37222,86778,11376,3.0,1486061361
243331,115174,244268,3.5,1413778880
230091,116660,167581,4.0,1496526625
265108,148578,324194,2.5,1449688838
133405,25818,43896,2.0,1286733036
56898,6316,24961,3.0,1119575340
238958,73168,25769,3.0,1455294467
262843,144620,257445,3.0,1470107031
28755,115828,251232,4.0,1444072839
3140,73168,25769,3.5,1464719665
162974,87514,74088,0.5,1308471149
68848,31998,34614,2.5,1416314564
190907,33296,13163,3.5,1494623340
48706,170787,417678,1.0,1495995609
96769,84137,45202,4.0,1495159900
207015,108983,83564,4.0,1494856155
35159,64508,11127,3.5,1397258875
31341,108190,157350,5.0,1451167720
156513,70728,18533,4.0,1478534394
1673,60201,26302,4.0,1368266235
108620,99143,94352,3.0,1477322080
179041,2537,31638,2.5,1070588444
132962,118334,17792,3.0,1449672593
190907,172323,328212,3.5,1494626862
37400,142540,353686,1.5,1484295844
74381,6541,8698,4.5,1219196803
8539,33830,11451,4.0,1477068491
82520,6316,24961,4.0,1268676353
266642,33296,13163,3.0,1471893952
228943,112811,79553,3.5,1425226378
151923,39439,182097,1.0,1178829351
251197,54049,31652,3.0,1281328326
243167,74685,29427,3.5,1288468568
120904,1006,6346,4.0,869565990
26924,20,11517,5.0,836475932
140477,99143,94352,3.0,1463327764
204469,106204,123377,3.0,1434564552
56750,115828,251232,2.5,1423445994
20063,127208,294132,4.0,1443247285
143294,116161,87492,3.0,1455553194
159743,84137,45202,3.0,1307621712
66349,577,21352,1.0,1254273572
187712,66339,98193,4.0,1238267349
101838,116161,87492,2.0,1499829441
79988,158338,355177,5.0,1487361627
37400,49649,2486,2.0,1479391660
135127,4710,12584,3.0,1113942485
198482,145172,132714,1.5,1457050984
156165,106417,87380,4.0,1437254963
23485,101864,75612,4.0,1440729954
26117,108983,83564,4.0,1446905505
196198,32781,14689,3.0,1181147958
45811,153164,10500,3.5,1461799683
10250,116161,87492,3.0,1491529176
196061,713,90148,3.0,895884948
43695,122888,271969,1.5,1489607053
8659,26210,1846,3.0,1311209859
228513,1006,6346,5.0,850459562
241065,1989,41828,2.0,902256504
165415,25777,13911,5.0,1206503701
215868,95856,13928,3.5,1454961060
246513,3359,20283,2.0,964116130
43463,71936,37637,4.0,1487390748
106836,26569,47340,4.0,1498078577
44046,5454,12251,2.5,1107457669
45811,72668,1284,3.0,1450162883
28755,91987,84407,3.5,1444073001
79222,1331,49126,0.5,1055865160
191079,4689,27431,3.0,1123756834
171746,26871,10486,3.5,1452438165
175879,5917,76397,4.5,1107360355
265327,27758,32276,3.0,1456691733
100334,27869,11658,3.0,1119992402
238064,8901,47825,3.0,1095711911
66835,108190,157350,3.5,1499737466
248158,91690,80038,4.0,1351372661
138194,52356,1590,3.0,1200875064
58500,4169,17203,3.5,1433851473
143906,39796,10799,3.5,1433233265
53246,3359,20283,2.0,962849634
180046,6988,899,4.0,1111500642
83789,70607,13797,2.5,1499790613
166979,3347,14280,3.0,953965113
232038,2099,13850,4.0,955923411
238887,5940,28940,4.0,1093556504
180233,93420,68450,3.0,1432068146
155541,73168,25769,3.5,1264803956
50785,7155,8696,3.5,1466367722
42599,1006,6346,3.0,866246228
51159,68572,288035,0.5,1486722136
214729,103651,149085,3.5,1417943867
110144,77204,47808,2.5,1281277150
33940,124745,62033,2.0,1442771627
141080,131920,228108,4.0,1440729739
139152,577,21352,4.0,982210716
151388,114678,254375,4.5,1485126637
225177,1898,17044,3.5,1112143376
214865,4510,38615,2.5,1326419243
27833,5530,9296,3.0,1045245099
243331,144154,245855,3.5,1444697355
162595,105133,71700,3.0,1494520969
212715,141139,209764,3.5,1445039527
4387,89060,21786,2.5,1445030755
203352,7024,5336,5.0,1189128649
270373,26167,66043,5.0,1495517612
162253,7423,34303,4.0,1480965161
77747,6988,899,4.0,1077024877
26188,57792,7973,4.5,1258115868
249178,1380,621,5.0,947203428
243718,1006,6346,2.0,862056907
230417,103221,120292,0.5,1485473546
136973,103624,157354,5.0,1432631678
71557,60201,26302,3.5,1490033182
268367,136936,307479,2.5,1437192336
25618,4510,38615,2.0,1028949198
169133,86298,46195,4.0,1313125948
200222,8040,32450,3.0,1167580926
251204,6531,70912,2.0,1120606146
94331,3525,12309,4.0,955217198
87240,49649,2486,3.5,1225417513
244493,81949,41556,2.5,1405304038
73261,92719,79940,3.0,1347242507
188406,5189,29343,1.0,1014757121
229483,27480,13899,3.5,1378661106
65469,27758,32276,3.0,1322949384
265327,62474,71206,3.0,1457487247
7977,32298,11638,3.0,1499010211
30494,6940,1836,3.0,1501468062
141301,170217,13841,3.0,1490119345
176700,9000,77448,3.5,1145886935
88410,5530,9296,4.0,1216465024
21991,2028,857,4.5,1128350032
177621,51596,25530,1.0,1422134705
204789,116660,167581,4.0,1442085327
43186,6878,49475,1.0,1107142629
10690,1898,17044,4.0,1041019792
161444,6879,11329,3.5,1120631560
59554,4284,18691,3.0,992395872
48071,72668,1284,2.0,1262477754
161215,102747,2077,0.5,1438896596
200142,52356,1590,1.0,1225146322
263872,3614,12518,3.0,1476826304
153802,112370,91314,4.0,1404845690
165352,108983,83564,0.5,1473355881
45811,143011,286301,3.0,1461698004
66410,6988,899,4.5,1491231571
103275,61373,16182,3.0,1498206681
8622,74685,29427,3.0,1453085421
256275,8954,126148,4.5,1169678637
238736,54493,40060,3.0,1355489103
203343,26569,47340,3.0,1449469602
228291,73531,41970,3.0,1367194853
8667,99380,48490,2.0,1358326679
160585,579,68806,3.0,848421665
156637,49276,9809,3.5,1196837345
246243,39796,10799,3.0,1499885680
28153,138610,299245,1.0,1459855655
50804,88879,56832,0.5,1490656486
216794,138610,299245,3.0,1464925009
57226,3371,42232,4.0,993001063
217520,165909,376538,3.5,1479162973
232559,36529,1830,2.0,1172386302
230825,79702,22538,4.5,1350250170
49899,115174,244268,2.5,1465892510
85425,115174,244268,3.5,1458515525
68071,115828,251232,3.0,1457733499
242321,4689,27431,4.0,1485935526
127365,713,90148,3.0,851495443
186059,56607,7979,4.0,1222534141
238430,57792,7973,4.5,1438838211
240537,66339,98193,0.5,1427864324
174986,713,90148,5.0,858753360
257255,123493,256503,3.0,1431935872
135436,1470,90928,3.0,941824127
14831,61948,14098,2.0,1301834720
181638,3771,17897,4.0,970435077
112293,155078,364433,3.0,1475960351
195150,3371,42232,3.0,1046904075
10717,77709,15877,5.0,1474860138
212608,99117,89492,2.5,1403229944
78856,4539,38909,1.0,1031758605
181182,66639,15268,1.5,1248212624
101159,1006,6346,3.0,851010722
121557,36529,1830,5.0,1139835369
223535,1529,1811,4.0,1333759593
97347,108190,157350,2.5,1418359464
110521,1731,9438,0.5,1219325211
221238,49649,2486,2.5,1357670291
148276,9000,77448,4.0,1121669209
159870,115828,251232,3.5,1496008149
158751,36529,1830,4.0,1292834305
109491,31998,34614,2.5,1230672462
228291,44124,113479,3.5,1422585415
50554,163645,324786,4.5,1490712436
253050,3614,12518,2.0,1037249445
27838,32721,13524,3.0,1172027920
114192,26871,10486,2.5,1495521516
93172,49737,11653,4.0,1498846472
114773,98239,60747,5.0,1354156919
133373,1959,606,4.0,976057167
218715,1380,621,3.5,1168051419
209588,89967,45590,1.5,1479347363
19063,49910,1646,5.0,1281829375
226493,114678,254375,3.5,1422478233
45811,154902,247436,3.5,1461799675
39223,1949,874,5.0,955270357
233853,79702,22538,4.0,1410419085
166850,84506,51276,4.0,1297841316
157846,126072,38580,3.5,1464849381
37222,89060,21786,4.0,1486061419
50591,109277,20493,2.0,1472645747
44507,82608,30548,2.5,1296370342
230982,40597,68098,3.0,1349541374
122347,127208,294132,3.5,1447946793
167075,6527,33454,3.5,1352126825
62699,27067,14439,3.0,1264419591
60923,5917,76397,3.0,1055187771
116363,98825,20811,3.0,1355234463
237473,155665,24258,4.0,1483974398
236179,2137,15171,4.0,1010267024
148515,79702,22538,4.0,1442084973
46156,3151,26162,4.0,1043720208
194815,3347,14280,5.0,1002219525
34214,1898,17044,3.0,961270807
209611,89967,45590,1.5,1456925898
53562,8381,27017,4.0,1128797425
230025,3238,18681,1.0,973301408
121348,156956,342165,1.0,1460481941
113962,107316,59993,3.5,1387459680
66349,8685,62395,4.5,1253985262
253222,70607,13797,1.0,1441847477
51621,580,37345,1.0,945145779
204641,7893,40812,3.0,1196671886
214041,156073,163042,4.0,1486066478
171411,90916,70586,2.0,1435043802
159870,109773,191566,2.5,1496008124
165873,52644,10294,3.5,1179122144
194865,141139,209764,4.0,1476908146
204412,3345,57855,3.0,1097825558
154703,95461,67619,4.0,1372712699
255904,165337,402298,5.0,1492163533
223093,7334,1723,4.0,1078772218
146678,61948,14098,3.0,1480387600
108020,153905,23381,4.5,1464434832
250263,114396,230779,3.0,1453417984
251197,165337,402298,3.5,1486700854
179792,5754,42149,1.5,1171857818
173766,27067,14439,2.0,1238832268
222647,122787,25386,3.0,1421291556
13883,6527,33454,3.5,1421002348
81420,121190,39227,3.5,1459368036
45811,157057,328594,3.5,1469772982
245828,59180,40044,0.5,1258747095
220222,3390,58048,1.0,952353087
107339,32721,13524,4.0,1436251185
154277,579,68806,3.0,915361470
61043,57421,11908,3.5,1422729704
219677,151987,25801,0.5,1454452940
67187,108190,157350,3.0,1471723887
262472,64034,14574,4.0,1297345607
47904,34579,18165,4.0,1365159823
24398,117342,13835,3.5,1448130809
2531,74653,20083,4.0,1286605451
248506,4664,18683,0.5,1144329504
265085,27467,58255,0.5,1421539112
233609,2475,18588,5.0,959300141
81420,122300,24102,3.0,1452087419
63864,7893,40812,3.5,1087794854
86128,3958,78140,2.0,1108597403
196866,580,37345,4.0,945311888
91022,27869,11658,4.0,1268033991
184347,26289,31943,3.5,1174385703
8056,57637,13059,2.5,1486894972
114836,163645,324786,3.0,1490666688
137823,7155,8696,5.0,1319919873
221327,68572,288035,4.5,1242312866
52019,8381,27017,3.0,1206752185
167379,52182,192675,3.0,1440320304
102674,54372,10795,4.5,1420343893
58500,99106,82687,2.0,1433851413
194908,1912,1389,5.0,942928219
130686,112370,91314,2.5,1417950046
5527,8685,62395,2.0,1137660216
174864,56607,7979,3.0,1213118564
108184,82322,43614,3.0,1486076639
182437,142540,353686,3.0,1489284326
250115,27758,32276,3.5,1457332999
255220,30,37557,5.0,938813767
81996,7334,1723,4.0,1081123862
143311,8954,126148,2.5,1486934630
150272,7893,40812,4.0,1218581490
214865,6988,899,4.5,1326412651
204637,79702,22538,4.0,1363461538
243895,5530,9296,4.0,1248931166
214318,3824,10641,1.0,992644831
123913,135480,333346,3.5,1458074186
243331,6878,49475,2.5,1071196561
25770,166291,378064,5.0,1499440935
22378,165337,402298,3.5,1489531367
4334,30,37557,2.0,945184169
71526,1989,41828,1.0,946277059
134719,73168,25769,3.5,1442780510
244860,3287,15655,1.0,999724150
112436,4400,43342,4.0,1020714569
60923,6589,287811,3.0,1061404241
77450,35,47018,3.0,846394470
8659,6068,26761,4.0,1043083331
49740,101258,89185,2.5,1363387148
129654,73664,10800,2.5,1287058367
10774,4400,43342,4.0,1023908407
198776,56253,44783,4.0,1226165827
46874,84137,45202,5.0,1450736944
24025,71361,35113,2.0,1459091589
8659,27067,14439,2.5,1237587546
100425,4473,14911,3.0,1160108681
16906,51255,4638,4.5,1190148020
142036,151951,337960,4.5,1492006879
194865,88879,56832,3.0,1435053458
200640,2686,14283,5.0,1056432594
55338,35,47018,3.0,998284342
228561,32721,13524,2.0,1496180999
167320,4500,27362,4.0,1171575103
245739,6276,40718,4.0,1206761638
32552,273,3036,2.0,835612416
16411,120290,43635,4.5,1420043693
48680,4710,12584,4.0,1086449992
32984,27480,13899,2.5,1250088379
41818,5746,28893,1.0,1453839999
20990,95461,67619,3.0,1342274217
114940,3390,58048,1.0,958145969
113007,35,47018,1.0,1281902205
230417,101801,85449,0.5,1485395295
233471,150379,74842,1.5,1473654653
254096,6373,310,3.0,1341950354
188406,38798,11931,3.0,1144477024
221327,89664,269518,4.0,1316111373
124929,4510,38615,3.0,1003871012
194690,104952,30995,0.5,1379388397
22815,61398,15206,2.5,1497120860
16300,155078,364433,5.0,1475520725
105558,173879,457962,3.5,1500911207
199638,6352,117269,1.5,1106082391
131773,7893,40812,4.0,1173043833
107819,115174,244268,4.0,1444929176
209889,4738,22230,3.5,1057999318
242411,163645,324786,2.5,1480308059
1117,1380,621,2.5,1324066461
31868,6244,45129,4.0,1465649793
212608,6879,11329,4.5,1079300876
265327,118786,83007,3.0,1457488020
40811,164983,340103,2.5,1487536225
49017,3287,15655,4.0,955753281
266853,44204,868,4.0,1145716364
20649,45732,4474,2.0,1469824866
119945,95461,67619,3.0,1347600069
3488,3078,27141,4.0,947103406
71803,116660,167581,3.5,1445805370
35936,4710,12584,4.0,1105331532
35215,64508,11127,3.0,1498849553
84430,92719,79940,3.5,1328676263
267772,59180,40044,3.0,1268844113
135829,8364,28219,1.0,1357669488
118105,25818,43896,1.5,1276669447
185005,156956,342165,4.0,1475162145
220408,74458,11324,4.5,1476827575
157324,40723,9885,2.5,1157876439
1126,3824,10641,0.5,1498103597
8659,87566,126777,3.5,1308465758
210792,107875,37488,4.0,1467082686
97347,33830,11451,1.0,1233723593
56149,1949,874,4.0,980306037
5915,7893,40812,3.0,1249467403
78317,162880,140380,3.5,1486392044
41380,562,11446,4.0,940689860
90400,4592,55699,3.0,1055976230
45811,129293,37858,2.0,1496492210
106836,7423,34303,4.5,1498017985
230098,151113,348678,2.5,1493503204
162846,3078,27141,3.0,1010191336
142036,142675,322740,3.0,1493189362
14784,86756,46804,5.0,1493583484
32628,61132,7446,0.5,1489822106
261205,1331,49126,1.5,1227710957
137440,1470,90928,5.0,864024063
69200,168674,74561,1.5,1486168497
6335,32721,13524,5.0,1437327769
51447,69381,31544,3.5,1277571685
22815,127208,294132,0.5,1486911927
136634,4710,12584,4.0,1319386172
197810,5454,12251,3.0,1026558467
248769,3958,78140,3.5,1057767928
229991,91987,84407,3.5,1497339197
215610,4539,38909,3.5,1177667875
90226,74458,11324,4.5,1414530914
85252,3371,42232,4.0,956583641
50991,1989,41828,0.5,1223079677
229879,152065,336808,3.5,1473275657
163575,8364,28219,4.5,1098005758
194690,4592,55699,3.0,1136808554
229879,26289,31943,2.5,1332259977
236615,61373,16182,0.5,1449993022
14314,6244,45129,4.0,1110138138
261840,84137,45202,5.0,1364009540
174418,4592,55699,2.0,1034985982
77444,34579,18165,4.5,1278451011
148163,6276,40718,4.0,1059575999
164298,108983,83564,5.0,1423117963
8659,399,278939,2.5,1073341880
27787,1380,621,4.0,1170060951
255997,3525,12309,2.0,968340316
120673,131439,237756,2.5,1447257342
180186,69689,50201,4.0,1439912699
182322,32298,11638,2.5,1133277857
236198,114254,261855,2.5,1500674342
45186,52356,1590,3.0,1209642066
236743,3451,1879,4.0,1450501371
98334,62972,17800,3.5,1445067205
53199,2475,18588,3.0,940631971
210800,20,11517,3.0,841543139
111524,1090,792,5.0,1367153129
147611,135719,21950,2.5,1501465829
145551,3078,27141,5.0,949286088
179137,115828,251232,4.5,1485656979
270123,83067,33107,3.0,1436135436
195525,4564,11352,4.0,1031276655
174414,7217,16227,2.5,1322234246
87336,6352,117269,3.0,1054176519
65469,83322,50704,2.5,1295198609
23201,110337,215743,4.0,1475413156
142079,92719,79940,4.0,1462074909
259680,4169,17203,1.0,1070701397
18056,3345,57855,3.0,974775217
45811,99380,48490,2.0,1496926972
72954,122888,271969,3.0,1480364295
33995,3287,15655,1.0,953911086
148108,61215,13436,0.5,1312584954
47642,74458,11324,4.5,1431997893
111691,2028,857,5.0,1043262709
33051,4592,55699,3.0,997591402
187442,4510,38615,4.0,1047688933
187619,44717,52345,4.0,1446959623
137922,8752,17218,4.5,1397040478
141713,31490,30923,3.5,1392115461
85076,3359,20283,5.0,1153619880
126655,167746,324849,4.0,1486917699
36565,95461,67619,5.0,1484420225
197134,1731,9438,3.0,1112970779
90999,7155,8696,4.0,1146211285
108184,4689,27431,3.5,1482385801
73229,6316,24961,1.0,1187568691
120972,136752,13748,2.5,1436980323
80303,95856,13928,3.5,1468125409
226738,30,37557,3.0,956586937
61401,1090,792,4.0,982280886
181904,81949,41556,0.5,1423845021
159568,1084,475,4.0,947276419
8659,84669,81687,3.0,1298693447
168738,3287,15655,4.0,1013618413
243443,131439,237756,0.5,1499888352
127813,66758,50013,5.0,1493893947
126042,127208,294132,2.5,1433798032
2306,66339,98193,0.5,1435860887
166157,74458,11324,4.5,1451843624
46156,4592,55699,2.0,1028249843
17629,45732,4474,2.5,1216277498
106988,156371,295699,4.0,1468588819
148093,117368,10258,0.5,1439849240
48792,164931,334517,4.0,1501479704
45811,86756,46804,3.5,1450162809
69949,6639,11206,5.0,1064263041
121359,112370,91314,3.0,1429971354
121145,32515,28448,4.5,1447189080
108582,4471,26044,2.0,1131802657
104420,577,21352,2.0,975559688
224612,105133,71700,3.0,1458257225
187871,34579,18165,0.5,1154827609
79332,58084,18652,5.0,1341379456
13898,95519,39105,3.5,1441497068
56046,1,862,3.0,1436298126
15387,88345,13931,4.0,1454167633
157301,64508,11127,0.5,1487584534
158838,99380,48490,1.5,1488020987
42957,70607,13797,2.5,1305079586
205424,116660,167581,5.0,1456251158
265103,9000,77448,5.0,1181877975
188851,138610,299245,1.5,1493848976
41190,83067,33107,2.0,1308959476
72886,89060,21786,2.0,1454147068
79264,84047,1244,3.0,1464024602
62457,82608,30548,3.0,1295311930
265001,4471,26044,2.0,1036193259
164088,57637,13059,5.0,1299216109
207890,86778,11376,0.5,1305097809
16886,738,47119,2.0,833483649
29289,6879,11329,3.5,1077220220
26253,7893,40812,2.0,1372017612
5247,3287,15655,4.5,1059494560
45811,131172,160171,4.0,1455577736
248101,577,21352,3.0,953741491
79306,1,862,2.0,1440092970
235431,44204,868,4.0,1217078914
13942,1705,167738,2.0,899163539
172224,62972,17800,3.5,1242954574
32984,78000,96287,2.5,1274768148
27816,5836,1377,3.5,1072740023
214496,82032,96118,1.0,1444744893
159870,130854,79570,4.0,1496003399
213848,31998,34614,4.0,1229084869
50958,127208,294132,3.0,1433566238
142840,3359,20283,3.5,1053751326
60028,31998,34614,3.5,1317218390
221327,62669,101929,4.0,1286746202
91832,49276,9809,2.0,1440979574
248990,7334,1723,2.5,1201664965
217689,3345,57855,3.5,1057634845
243331,136926,272435,3.0,1436182359
45811,170879,135275,3.0,1495241101
118063,5754,42149,0.5,1448737568
109931,7893,40812,3.5,1477360012
62899,163971,339405,3.5,1486333214
235200,32031,9928,4.0,1457725432
249310,99143,94352,5.0,1441741440
222032,121063,50107,3.0,1430104261
